QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
2636,Promise Pool,promise-pool,Medium,80.10342950462712,True,,
2637,Promise Time Limit,promise-time-limit,Medium,81.23125347157934,False,,
2638,Count the Number of K-Free Subsets,count-the-number-of-k-free-subsets,Medium,46.795750514050724,True,"array,dynamic-programming,sorting",algorithms
2639,Find the Width of Columns of a Grid,find-the-width-of-columns-of-a-grid,Easy,66.96103493686574,False,"array,matrix",algorithms
2640,Find the Score of All Prefixes of an Array,find-the-score-of-all-prefixes-of-an-array,Medium,70.02581337695197,False,"array,prefix-sum",algorithms
2641,Cousins in Binary Tree II,cousins-in-binary-tree-ii,Medium,67.82337735915867,False,"hash-table,tree,depth-first-search,breadth-first-search,binary-tree",algorithms
2642,Design Graph With Shortest Path Calculator,design-graph-with-shortest-path-calculator,Hard,70.7043171327722,False,"graph,design,heap-priority-queue,shortest-path",algorithms
2643,Row With Maximum Ones,row-with-maximum-ones,Easy,75.4751728213515,False,"array,matrix",algorithms
2644,Find the Maximum Divisibility Score,find-the-maximum-divisibility-score,Easy,48.78210549005952,False,array,algorithms
2645,Minimum Additions to Make Valid String,minimum-additions-to-make-valid-string,Medium,50.135786731696506,False,"string,dynamic-programming,stack,greedy",algorithms
2646,Minimize the Total Price of the Trips,minimize-the-total-price-of-the-trips,Hard,44.8289156626506,False,"array,dynamic-programming,tree,depth-first-search,graph",algorithms
2647,Color the Triangle Red,color-the-triangle-red,Hard,67.11711711711712,True,"array,math",algorithms
2648,Generate Fibonacci Sequence,generate-fibonacci-sequence,Easy,82.70757276350605,False,,
2649,Nested Array Generator,nested-array-generator,Medium,78.84347098214286,False,,
2650,Design Cancellable Function,design-cancellable-function,Hard,50.72013555492799,False,,
2651,Calculate Delayed Arrival Time,calculate-delayed-arrival-time,Easy,78.52873913706358,False,math,algorithms
2652,Sum Multiples,sum-multiples,Easy,85.20303123220465,False,math,algorithms
2653,Sliding Subarray Beauty,sliding-subarray-beauty,Medium,32.76263924592973,False,"array,hash-table,sliding-window",algorithms
2654,Minimum Number of Operations to Make All Array Elements Equal to 1,minimum-number-of-operations-to-make-all-array-elements-equal-to-1,Medium,34.90720759602935,False,"array,math,number-theory",algorithms
2655,Find Maximal Uncovered Ranges,find-maximal-uncovered-ranges,Medium,52.8682882055989,True,"array,sorting",algorithms
2656,Maximum Sum With Exactly K Elements ,maximum-sum-with-exactly-k-elements,Easy,81.86796470946152,False,"array,greedy",algorithms
2657,Find the Prefix Common Array of Two Arrays,find-the-prefix-common-array-of-two-arrays,Medium,80.77338701133596,False,"array,hash-table,bit-manipulation",algorithms
2658,Maximum Number of Fish in a Grid,maximum-number-of-fish-in-a-grid,Medium,59.45258897280221,False,"array,depth-first-search,breadth-first-search,union-find,matrix",algorithms
2659,Make Array Empty,make-array-empty,Hard,25.118648279289353,False,"array,binary-search,greedy,binary-indexed-tree,segment-tree,sorting,ordered-set",algorithms
2660,Determine the Winner of a Bowling Game,determine-the-winner-of-a-bowling-game,Easy,34.17770523364095,False,"array,simulation",algorithms
2661,First Completely Painted Row or Column,first-completely-painted-row-or-column,Medium,50.154164697409584,False,"array,hash-table,matrix",algorithms
2662,Minimum Cost of a Path With Special Roads,minimum-cost-of-a-path-with-special-roads,Medium,37.82617037605526,False,"array,graph,heap-priority-queue,shortest-path",algorithms
2663,Lexicographically Smallest Beautiful String,lexicographically-smallest-beautiful-string,Hard,36.58631113867143,False,"string,greedy",algorithms
2664,The Knight’s Tour,the-knights-tour,Medium,66.47697878944646,True,"array,backtracking,matrix",algorithms
2665,Counter II,counter-ii,Easy,79.61892591987242,False,,
2666,Allow One Function Call,allow-one-function-call,Easy,85.8181485398194,False,,
2667,Create Hello World Function,create-hello-world-function,Easy,81.24463186033542,False,,
2668,Find Latest Salaries,find-latest-salaries,Easy,70.22170361726955,True,database,database
2669,Count Artist Occurrences On Spotify Ranking List,count-artist-occurrences-on-spotify-ranking-list,Easy,71.06756059824652,True,database,database
2670,Find the Distinct Difference Array,find-the-distinct-difference-array,Easy,77.13554765414969,False,"array,hash-table",algorithms
2671,Frequency Tracker,frequency-tracker,Medium,29.510795065113093,False,"hash-table,design",algorithms
2672,Number of Adjacent Elements With the Same Color,number-of-adjacent-elements-with-the-same-color,Medium,54.36437129019337,False,array,algorithms
2673,Make Costs of Paths Equal in a Binary Tree,make-costs-of-paths-equal-in-a-binary-tree,Medium,58.85743018488435,False,"array,dynamic-programming,greedy,tree,binary-tree",algorithms
2674,Split a Circular Linked List,split-a-circular-linked-list,Medium,73.6318407960199,True,"linked-list,two-pointers",algorithms
2675,Array of Objects to Matrix,array-of-objects-to-matrix,Hard,69.26005234356411,True,,
2676,Throttle,throttle,Medium,82.6025326025326,True,,
2677,Chunk Array,chunk-array,Easy,82.8867255452964,False,,
2678,Number of Senior Citizens,number-of-senior-citizens,Easy,76.33622081514032,False,"array,string",algorithms
2679,Sum in a Matrix,sum-in-a-matrix,Medium,59.472052642589524,False,"array,sorting,heap-priority-queue,matrix,simulation",algorithms
2680,Maximum OR,maximum-or,Medium,40.52123794010776,False,"array,greedy,bit-manipulation,prefix-sum",algorithms
2681,Power of Heroes,power-of-heroes,Hard,30.294212738441644,False,"array,math,dynamic-programming,sorting,prefix-sum",algorithms
2682,Find the Losers of the Circular Game,find-the-losers-of-the-circular-game,Easy,48.64511794565542,False,"array,hash-table,simulation",algorithms
2683,Neighboring Bitwise XOR,neighboring-bitwise-xor,Medium,61.4499256971357,False,"array,bit-manipulation",algorithms
2684,Maximum Number of Moves in a Grid,maximum-number-of-moves-in-a-grid,Medium,45.551099817358846,False,"array,dynamic-programming,matrix",algorithms
2685,Count the Number of Complete Components,count-the-number-of-complete-components,Medium,65.05631298162419,False,"depth-first-search,breadth-first-search,graph",algorithms
2686,Immediate Food Delivery III,immediate-food-delivery-iii,Medium,64.37768240343348,True,database,database
2687,Bikes Last Time Used ,bikes-last-time-used,Easy,80.39538714991762,True,database,database
2688,Find Active Users,find-active-users,Medium,40.985915492957744,True,database,database
2689,Extract Kth Character From The Rope Tree,extract-kth-character-from-the-rope-tree,Easy,74.75636592266582,True,"tree,depth-first-search,binary-tree",algorithms
2690,Infinite Method Object,infinite-method-object,Easy,92.62222222222222,True,,
2691,Immutability Helper,immutability-helper,Hard,40.28103044496487,True,,
2692,Make Object Immutable,make-object-immutable,Medium,63.55140186915887,True,,
2693,Call Function with Custom Context,call-function-with-custom-context,Medium,80.31022207153755,False,,
2694,Event Emitter,event-emitter,Medium,75.53536419846178,False,,
2695,Array Wrapper,array-wrapper,Easy,87.87870388336059,False,,
2696,Minimum String Length After Removing Substrings,minimum-string-length-after-removing-substrings,Easy,69.20234994851917,False,"string,stack,simulation",algorithms
2697,Lexicographically Smallest Palindrome,lexicographically-smallest-palindrome,Easy,81.42964477293775,False,"two-pointers,string,greedy",algorithms
2698,Find the Punishment Number of an Integer,find-the-punishment-number-of-an-integer,Medium,61.90460580232748,False,"math,backtracking",algorithms
2699,Modify Graph Edge Weights,modify-graph-edge-weights,Hard,23.327455658126752,False,"graph,heap-priority-queue,shortest-path",algorithms
2700,Differences Between Two Objects,differences-between-two-objects,Medium,78.12899477048228,True,,
2701,Consecutive Transactions with Increasing Amounts,consecutive-transactions-with-increasing-amounts,Hard,29.90802410402791,True,database,database
2702,Minimum Operations to Make Numbers Non-positive,minimum-operations-to-make-numbers-non-positive,Hard,52.29621125143513,True,"array,binary-search",algorithms
2703,Return Length of Arguments Passed,return-length-of-arguments-passed,Easy,93.99488548817774,False,,
2704,To Be Or Not To Be,to-be-or-not-to-be,Easy,61.91058049638711,False,,
2705,Compact Object,compact-object,Medium,64.11540473876971,False,,
2706,Buy Two Chocolates,buy-two-chocolates,Easy,69.56521739130434,False,"array,sorting",algorithms
2707,Extra Characters in a String,extra-characters-in-a-string,Medium,52.55790722357495,False,"array,hash-table,string,dynamic-programming,trie",algorithms
2708,Maximum Strength of a Group,maximum-strength-of-a-group,Medium,23.90934483354714,False,"array,backtracking,greedy,sorting",algorithms
2709,Greatest Common Divisor Traversal,greatest-common-divisor-traversal,Hard,42.812251566500365,False,"array,math,union-find,number-theory",algorithms
2710,Remove Trailing Zeros From a String,remove-trailing-zeros-from-a-string,Easy,78.39719395580214,False,string,algorithms
2711,Difference of Number of Distinct Values on Diagonals,difference-of-number-of-distinct-values-on-diagonals,Medium,70.82256917144034,False,"array,hash-table,matrix",algorithms
2712,Minimum Cost to Make All Characters Equal,minimum-cost-to-make-all-characters-equal,Medium,54.0252746243995,False,"string,dynamic-programming,greedy",algorithms
2713,Maximum Strictly Increasing Cells in a Matrix,maximum-strictly-increasing-cells-in-a-matrix,Hard,30.22593171617328,False,"array,binary-search,dynamic-programming,memoization,sorting,matrix",algorithms
2714,Find Shortest Path with K Hops,find-shortest-path-with-k-hops,Hard,60.296411856474265,True,"graph,heap-priority-queue,shortest-path",algorithms
2715,Timeout Cancellation,timeout-cancellation,Easy,88.09478265027975,False,,
2716,Minimize String Length,minimize-string-length,Easy,75.29526233066387,False,"hash-table,string",algorithms
2717,Semi-Ordered Permutation,semi-ordered-permutation,Easy,63.382193843999914,False,"array,simulation",algorithms
2718,Sum of Matrix After Queries,sum-of-matrix-after-queries,Medium,30.60156273569252,False,"array,hash-table",algorithms
2719,Count of Integers,count-of-integers,Hard,34.26661789645197,False,"math,string,dynamic-programming",algorithms
2720,Popularity Percentage,popularity-percentage,Hard,49.896623018607855,True,database,database
2721,Execute Asynchronous Functions in Parallel,execute-asynchronous-functions-in-parallel,Medium,73.81275967848407,False,,
2722,Join Two Arrays by ID,join-two-arrays-by-id,Medium,53.70751063728068,False,,
2723,Add Two Promises,add-two-promises,Easy,90.84207798937686,False,,
2724,Sort By,sort-by,Easy,81.87474527917402,False,,
2725,Interval Cancellation,interval-cancellation,Easy,78.22005454164045,False,,
2726,Calculator with Method Chaining,calculator-with-method-chaining,Easy,74.17470887788896,False,,
2727,Is Object Empty,is-object-empty,Easy,79.08963238331268,False,,
2728,Count Houses in a Circular Street,count-houses-in-a-circular-street,Easy,84.33348602840128,True,"array,interactive",algorithms
2729,Check if The Number is Fascinating,check-if-the-number-is-fascinating,Easy,51.692227321915,False,"hash-table,math",algorithms
2730,Find the Longest Semi-Repetitive Substring,find-the-longest-semi-repetitive-substring,Medium,36.103264796689224,False,"string,sliding-window",algorithms
2731,Movement of Robots,movement-of-robots,Medium,27.861200405125718,False,"array,brainteaser,sorting,prefix-sum",algorithms
2732,Find a Good Subset of the Matrix,find-a-good-subset-of-the-matrix,Hard,44.91254858411993,False,"array,greedy,bit-manipulation,matrix",algorithms
2733,Neither Minimum nor Maximum,neither-minimum-nor-maximum,Easy,76.47985144594435,False,"array,sorting",algorithms
2734,Lexicographically Smallest String After Substring Operation,lexicographically-smallest-string-after-substring-operation,Medium,30.271703895797724,False,"string,greedy",algorithms
2735,Collecting Chocolates,collecting-chocolates,Medium,32.90181818181818,False,"array,enumeration",algorithms
2736,Maximum Sum Queries,maximum-sum-queries,Hard,28.511921074266922,False,"array,binary-search,stack,binary-indexed-tree,segment-tree,sorting,monotonic-stack",algorithms
2737,Find the Closest Marked Node,find-the-closest-marked-node,Medium,55.43300653594771,True,"array,graph,heap-priority-queue,shortest-path",algorithms
2738,Count Occurrences in Text,count-occurrences-in-text,Medium,55.59367541766109,True,database,database
2739,Total Distance Traveled,total-distance-traveled,Easy,39.009255161532394,False,"math,simulation",algorithms
2740,Find the Value of the Partition,find-the-value-of-the-partition,Medium,64.93740300051734,False,"array,sorting",algorithms
2741,Special Permutations,special-permutations,Medium,27.91913050720413,False,"array,dynamic-programming,bit-manipulation,bitmask",algorithms
2742,Painting the Walls,painting-the-walls,Hard,51.002644787802865,False,"array,dynamic-programming",algorithms
2743,Count Substrings Without Repeating Character,count-substrings-without-repeating-character,Medium,70.47817047817048,True,"hash-table,string,sliding-window",algorithms
2744,Find Maximum Number of String Pairs,find-maximum-number-of-string-pairs,Easy,81.01343784994401,False,"array,hash-table,string,simulation",algorithms
2745,Construct the Longest New String,construct-the-longest-new-string,Medium,53.27519772865544,False,"math,dynamic-programming,greedy,brainteaser",algorithms
2746,Decremental String Concatenation,decremental-string-concatenation,Medium,26.353232291988864,False,"array,string,dynamic-programming",algorithms
2747,Count Zero Request Servers,count-zero-request-servers,Medium,32.29046409605172,False,"array,hash-table,sliding-window,sorting",algorithms
2748,Number of Beautiful Pairs,number-of-beautiful-pairs,Easy,49.67033980358707,False,"array,math,number-theory",algorithms
2749,Minimum Operations to Make the Integer Zero,minimum-operations-to-make-the-integer-zero,Medium,29.265588312027134,False,"bit-manipulation,brainteaser",algorithms
2750,Ways to Split Array Into Good Subarrays,ways-to-split-array-into-good-subarrays,Medium,33.63991644767873,False,"array,math,dynamic-programming",algorithms
2751,Robot Collisions,robot-collisions,Hard,40.275335592057296,False,"array,stack,sorting,simulation",algorithms
2752,Customers with Maximum Number of Transactions on Consecutive Days,customers-with-maximum-number-of-transactions-on-consecutive-days,Hard,36.16446578631452,True,database,database
2753,Count Houses in a Circular Street II,count-houses-in-a-circular-street-ii,Hard,71.41242937853107,True,,algorithms
2754,Bind Function to Context,bind-function-to-context,Medium,86.40275387263338,True,,
2755,Deep Merge of Two Objects,deep-merge-of-two-objects,Medium,63.78299120234604,True,,
2756,Query Batching,query-batching,Hard,61.016949152542374,True,,
2757,Generate Circular Array Values,generate-circular-array-values,Medium,72.23427331887203,True,,
2758,Next Day,next-day,Easy,87.22943722943724,True,,
2759,Convert JSON String to Object,convert-json-string-to-object,Hard,66.12318840579711,True,,
2760,Longest Even Odd Subarray With Threshold,longest-even-odd-subarray-with-threshold,Easy,29.36670660808592,False,"array,sliding-window",algorithms
2761,Prime Pairs With Target Sum,prime-pairs-with-target-sum,Medium,33.66451519327,False,"array,math,enumeration,number-theory",algorithms
2762,Continuous Subarrays,continuous-subarrays,Medium,40.684028165865655,False,"array,queue,sliding-window,heap-priority-queue,ordered-set,monotonic-queue",algorithms
2763,Sum of Imbalance Numbers of All Subarrays,sum-of-imbalance-numbers-of-all-subarrays,Hard,45.89851201831362,False,"array,hash-table,ordered-set",algorithms
2764,Is Array a Preorder of Some ‌Binary Tree,is-array-a-preorder-of-some-binary-tree,Medium,66.24022743425728,True,"stack,tree,depth-first-search,binary-tree",algorithms
2765,Longest Alternating Subarray,longest-alternating-subarray,Easy,33.74235807860262,False,"array,enumeration",algorithms
2766,Relocate Marbles,relocate-marbles,Medium,51.33097193151934,False,"array,hash-table,sorting,simulation",algorithms
2767,Partition String Into Minimum Beautiful Substrings,partition-string-into-minimum-beautiful-substrings,Medium,52.75971141201976,False,"hash-table,string,dynamic-programming,backtracking",algorithms
2768,Number of Black Blocks,number-of-black-blocks,Medium,36.00193376843123,False,"array,hash-table,enumeration",algorithms
2769,Find the Maximum Achievable Number,find-the-maximum-achievable-number,Easy,89.81528517850002,False,math,algorithms
2770,Maximum Number of Jumps to Reach the Last Index,maximum-number-of-jumps-to-reach-the-last-index,Medium,30.056945390830332,False,"array,dynamic-programming",algorithms
2771,Longest Non-decreasing Subarray From Two Arrays,longest-non-decreasing-subarray-from-two-arrays,Medium,28.940118515438197,False,"array,dynamic-programming",algorithms
2772,Apply Operations to Make All Array Elements Equal to Zero,apply-operations-to-make-all-array-elements-equal-to-zero,Medium,32.58336121333779,False,"array,prefix-sum",algorithms
2773,Height of Special Binary Tree,height-of-special-binary-tree,Medium,75.28089887640449,True,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
2774,Array Upper Bound,array-upper-bound,Easy,81.78466076696165,True,,
2775,Undefined to Null,undefined-to-null,Medium,67.05710102489019,True,,
2776,Convert Callback Based Function to Promise Based Function,convert-callback-based-function-to-promise-based-function,Medium,91.41914191419141,True,,
2777,Date Range Generator,date-range-generator,Medium,80.64516129032258,True,,
2778,Sum of Squares of Special Elements ,sum-of-squares-of-special-elements,Easy,80.42187646577949,False,"array,enumeration",algorithms
2779,Maximum Beauty of an Array After Applying Operation,maximum-beauty-of-an-array-after-applying-operation,Medium,37.64335577162802,False,"array,binary-search,sliding-window,sorting",algorithms
2780,Minimum Index of a Valid Split,minimum-index-of-a-valid-split,Medium,61.91192971893046,False,"array,hash-table,sorting",algorithms
2781,Length of the Longest Valid Substring,length-of-the-longest-valid-substring,Hard,36.72585669781932,False,"array,hash-table,string,sliding-window",algorithms
2782,Number of Unique Categories,number-of-unique-categories,Medium,83.08056872037915,True,"union-find,interactive,counting",algorithms
2783,Flight Occupancy and Waitlist Analysis,flight-occupancy-and-waitlist-analysis,Medium,36.67039522744221,True,database,database
2784,Check if Array is Good,check-if-array-is-good,Easy,49.45609113685518,False,"array,hash-table,sorting",algorithms
2785,Sort Vowels in a String,sort-vowels-in-a-string,Medium,81.46947420396442,False,"string,sorting",algorithms
2786,Visit Array Positions to Maximize Score,visit-array-positions-to-maximize-score,Medium,35.624733970514264,False,"array,dynamic-programming",algorithms
2787,Ways to Express an Integer as Sum of Powers,ways-to-express-an-integer-as-sum-of-powers,Medium,33.52281456444922,False,dynamic-programming,algorithms
2788,Split Strings by Separator,split-strings-by-separator,Easy,73.55805576555343,False,"array,string",algorithms
2789,Largest Element in an Array after Merge Operations,largest-element-in-an-array-after-merge-operations,Medium,46.81982214202861,False,"array,greedy",algorithms
2790,Maximum Number of Groups With Increasing Length,maximum-number-of-groups-with-increasing-length,Hard,19.521767735202705,False,"array,math,binary-search,greedy,sorting",algorithms
2791,Count Paths That Can Form a Palindrome in a Tree,count-paths-that-can-form-a-palindrome-in-a-tree,Hard,46.73680609015482,False,"dynamic-programming,bit-manipulation,tree,depth-first-search,bitmask",algorithms
2792,Count Nodes That Are Great Enough,count-nodes-that-are-great-enough,Hard,59.599636032757054,True,"divide-and-conquer,tree,depth-first-search,binary-tree",algorithms
2793,Status of Flight Tickets,status-of-flight-tickets,Hard,74.31043807463493,True,,database
2794,Create Object from Two Arrays,create-object-from-two-arrays,Easy,63.51249053747161,True,,
2795,Parallel Execution of Promises for Individual Results Retrieval,parallel-execution-of-promises-for-individual-results-retrieval,Medium,87.65652951699462,True,,
2796,Repeat String,repeat-string,Easy,93.28657314629258,True,,
2797,Partial Function with Placeholders,partial-function-with-placeholders,Easy,91.73014145810664,True,,
2798,Number of Employees Who Met the Target,number-of-employees-who-met-the-target,Easy,87.58252920264094,False,array,algorithms
2799,Count Complete Subarrays in an Array,count-complete-subarrays-in-an-array,Medium,64.57838479809976,False,"array,hash-table,sliding-window",algorithms
2800,Shortest String That Contains Three Strings,shortest-string-that-contains-three-strings,Medium,30.033777633947533,False,"string,greedy,enumeration",algorithms
2801,Count Stepping Numbers in Range,count-stepping-numbers-in-range,Hard,27.40928963790591,False,"string,dynamic-programming",algorithms
2802,Find The K-th Lucky Number,find-the-k-th-lucky-number,Medium,71.73566878980891,True,"math,string,bit-manipulation",algorithms
2803,Factorial Generator,factorial-generator,Easy,85.69807037457434,True,,
2804,Array Prototype ForEach,array-prototype-foreach,Easy,88.83495145631069,True,,
2805,Custom Interval,custom-interval,Medium,81.49882903981265,True,,
2806,Account Balance After Rounded Purchase,account-balance-after-rounded-purchase,Easy,52.07246810336979,False,math,algorithms
2807,Insert Greatest Common Divisors in Linked List,insert-greatest-common-divisors-in-linked-list,Medium,88.31175865244002,False,"linked-list,math,number-theory",algorithms
2808,Minimum Seconds to Equalize a Circular Array,minimum-seconds-to-equalize-a-circular-array,Medium,26.434853972275253,False,"array,hash-table",algorithms
2809,Minimum Time to Make Array Sum At Most x,minimum-time-to-make-array-sum-at-most-x,Hard,25.13926581916869,False,"array,dynamic-programming,sorting",algorithms
2810,Faulty Keyboard,faulty-keyboard,Easy,83.33052093628716,False,"string,simulation",algorithms
2811,Check if it is Possible to Split Array,check-if-it-is-possible-to-split-array,Medium,33.49851455733809,False,"array,dynamic-programming,greedy",algorithms
2812,Find the Safest Path in a Grid,find-the-safest-path-in-a-grid,Medium,31.308550926848717,False,"array,binary-search,breadth-first-search,union-find,matrix",algorithms
2813,Maximum Elegance of a K-Length Subsequence,maximum-elegance-of-a-k-length-subsequence,Hard,31.583649765467946,False,"array,hash-table,greedy,sorting,heap-priority-queue",algorithms
2814,Minimum Time Takes to Reach Destination Without Drowning,minimum-time-takes-to-reach-destination-without-drowning,Hard,61.28182616330115,True,"array,breadth-first-search,matrix",algorithms
2815,Max Pair Sum in an Array,max-pair-sum-in-an-array,Easy,57.505944304885745,False,"array,hash-table",algorithms
2816,Double a Number Represented as a Linked List,double-a-number-represented-as-a-linked-list,Medium,49.774825092598036,False,"linked-list,math,stack",algorithms
2817,Minimum Absolute Difference Between Elements With Constraint,minimum-absolute-difference-between-elements-with-constraint,Medium,33.06856594377287,False,"array,binary-search,ordered-set",algorithms
2818,Apply Operations to Maximize Score,apply-operations-to-maximize-score,Hard,32.36846072666968,False,"array,math,stack,greedy,monotonic-stack,number-theory",algorithms
2819,Minimum Relative Loss After Buying Chocolates,minimum-relative-loss-after-buying-chocolates,Hard,54.03624382207578,True,"array,binary-search,sorting,prefix-sum",algorithms
2820,Election Results,election-results,Medium,64.41211167911915,True,,database
2821,Delay the Resolution of Each Promise,delay-the-resolution-of-each-promise,Medium,63.40579710144928,True,,
2822,Inversion of Object,inversion-of-object,Easy,59.852670349907925,True,,
2823,Deep Object Filter,deep-object-filter,Medium,54.27435387673957,True,,
2824,Count Pairs Whose Sum is Less than Target,count-pairs-whose-sum-is-less-than-target,Easy,87.04234454466267,False,"array,two-pointers,binary-search,sorting",algorithms
2825,Make String a Subsequence Using Cyclic Increments,make-string-a-subsequence-using-cyclic-increments,Medium,48.842791266019816,False,"two-pointers,string",algorithms
2826,Sorting Three Groups,sorting-three-groups,Medium,41.97304752860308,False,"array,binary-search,dynamic-programming",algorithms
2827,Number of Beautiful Integers in the Range,number-of-beautiful-integers-in-the-range,Hard,17.541709085620493,False,"math,dynamic-programming",algorithms
2828,Check if a String Is an Acronym of Words,check-if-a-string-is-an-acronym-of-words,Easy,82.8728436850047,False,"array,string",algorithms
2829,Determine the Minimum Sum of a k-avoiding Array,determine-the-minimum-sum-of-a-k-avoiding-array,Medium,61.070466622989,False,"math,greedy",algorithms
2830,Maximize the Profit as the Salesman,maximize-the-profit-as-the-salesman,Medium,35.81751303104789,False,"array,hash-table,binary-search,dynamic-programming,sorting",algorithms
2831,Find the Longest Equal Subarray,find-the-longest-equal-subarray,Medium,35.19703731839331,False,"array,hash-table,binary-search,sliding-window",algorithms
2832,Maximal Range That Each Element Is Maximum in It,maximal-range-that-each-element-is-maximum-in-it,Medium,73.36093857832988,True,"array,stack,monotonic-stack",algorithms
2833,Furthest Point From Origin,furthest-point-from-origin,Easy,64.23671649469803,False,"string,counting",algorithms
2834,Find the Minimum Possible Sum of a Beautiful Array,find-the-minimum-possible-sum-of-a-beautiful-array,Medium,39.17952627566445,False,"math,greedy",algorithms
2835,Minimum Operations to Form Subsequence With Target Sum,minimum-operations-to-form-subsequence-with-target-sum,Hard,31.88909591479185,False,"array,greedy,bit-manipulation",algorithms
2836,Maximize Value of Function in a Ball Passing Game,maximize-value-of-function-in-a-ball-passing-game,Hard,30.234833659491194,False,"array,dynamic-programming,bit-manipulation",algorithms
2837,Total Traveled Distance,total-traveled-distance,Easy,73.99242163279366,True,database,database
2838,Maximum Coins Heroes Can Collect,maximum-coins-heroes-can-collect,Medium,68.33667334669339,True,"array,two-pointers,binary-search,sorting,prefix-sum",algorithms
2839,Check if Strings Can be Made Equal With Operations I,check-if-strings-can-be-made-equal-with-operations-i,Easy,46.779617007465106,False,string,algorithms
2840,Check if Strings Can be Made Equal With Operations II,check-if-strings-can-be-made-equal-with-operations-ii,Medium,55.37796976241901,False,"hash-table,string,sorting",algorithms
2841,Maximum Sum of Almost Unique Subarray,maximum-sum-of-almost-unique-subarray,Medium,37.63451176028526,False,"array,hash-table,sliding-window",algorithms
2842,Count K-Subsequences of a String With Maximum Beauty,count-k-subsequences-of-a-string-with-maximum-beauty,Hard,28.969061925808216,False,"hash-table,math,string,greedy,combinatorics",algorithms
2843,  Count Symmetric Integers,count-symmetric-integers,Easy,74.10414333706606,False,"math,enumeration",algorithms
2844,Minimum Operations to Make a Special Number,minimum-operations-to-make-a-special-number,Medium,37.846369694843915,False,"math,string,greedy,enumeration",algorithms
2845,Count of Interesting Subarrays,count-of-interesting-subarrays,Medium,34.68416040630621,False,"array,hash-table,prefix-sum",algorithms
2846,Minimum Edge Weight Equilibrium Queries in a Tree,minimum-edge-weight-equilibrium-queries-in-a-tree,Hard,43.714378765673345,False,"array,tree,graph,strongly-connected-component",algorithms
2847,Smallest Number With Given Digit Product,smallest-number-with-given-digit-product,Medium,43.425414364640886,True,"math,greedy",algorithms
2848,Points That Intersect With Cars,points-that-intersect-with-cars,Easy,74.90183246073299,False,"array,hash-table,prefix-sum",algorithms
2849,Determine if a Cell Is Reachable at a Given Time,determine-if-a-cell-is-reachable-at-a-given-time,Medium,35.70088673553341,False,math,algorithms
2850,Minimum Moves to Spread Stones Over Grid,minimum-moves-to-spread-stones-over-grid,Medium,43.426504439329165,False,"array,dynamic-programming,breadth-first-search,matrix",algorithms
2851,String Transformation,string-transformation,Hard,29.083348079985843,False,"math,string,dynamic-programming,string-matching",algorithms
2852,Sum of Remoteness of All Cells,sum-of-remoteness-of-all-cells,Medium,66.35135135135135,True,"array,depth-first-search,breadth-first-search,union-find,matrix",algorithms
2853,Highest Salaries Difference,highest-salaries-difference,Easy,73.74517374517374,True,database,database
2854,Rolling Average Steps,rolling-average-steps,Medium,64.46957878315132,True,database,database
2855,Minimum Right Shifts to Sort the Array,minimum-right-shifts-to-sort-the-array,Easy,57.654870458821826,False,array,algorithms
2856,Minimum Array Length After Pair Removals,minimum-array-length-after-pair-removals,Medium,21.309550781652284,False,"array,hash-table,two-pointers,binary-search,greedy,counting",algorithms
2857,Count Pairs of Points With Distance k,count-pairs-of-points-with-distance-k,Medium,31.913556979520042,False,"array,hash-table,bit-manipulation",algorithms
2858,Minimum Edge Reversals So Every Node Is Reachable,minimum-edge-reversals-so-every-node-is-reachable,Hard,58.57443025699046,False,"dynamic-programming,depth-first-search,breadth-first-search,graph",algorithms
2859,Sum of Values at Indices With K Set Bits,sum-of-values-at-indices-with-k-set-bits,Easy,86.32972221051301,False,"array,bit-manipulation",algorithms
2860,Happy Students,happy-students,Medium,51.893826424097824,False,"array,sorting,enumeration",algorithms
2861,Maximum Number of Alloys,maximum-number-of-alloys,Medium,37.83668234288157,False,"array,binary-search",algorithms
2862,Maximum Element-Sum of a Complete Subset of Indices,maximum-element-sum-of-a-complete-subset-of-indices,Hard,43.297833272126326,False,"array,math,number-theory",algorithms
2863,Maximum Length of Semi-Decreasing Subarrays,maximum-length-of-semi-decreasing-subarrays,Medium,71.9742413549753,True,"array,hash-table,sorting",algorithms
2864,Maximum Odd Binary Number,maximum-odd-binary-number,Easy,83.06683066830668,False,"math,string,greedy",algorithms
2865,Beautiful Towers I,beautiful-towers-i,Medium,43.36591086786552,False,"array,stack,monotonic-stack",algorithms
2866,Beautiful Towers II,beautiful-towers-ii,Medium,34.42913385826772,False,"array,stack,monotonic-stack",algorithms
2867,Count Valid Paths in a Tree,count-valid-paths-in-a-tree,Hard,34.528514963297575,False,"math,dynamic-programming,tree,depth-first-search,number-theory",algorithms
2868,The Wording Game,the-wording-game,Hard,61.84419713831478,True,"array,math,two-pointers,string,game-theory",algorithms
2869,Minimum Operations to Collect Elements,minimum-operations-to-collect-elements,Easy,59.65504850880345,False,"array,hash-table,bit-manipulation",algorithms
2870,Minimum Number of Operations to Make Array Empty,minimum-number-of-operations-to-make-array-empty,Medium,61.98283933639582,False,"array,hash-table,greedy,counting",algorithms
